CustomerID,InvoiceNumberYear,LastInvoiceMonth,LastInvoiceMonthNb,MeanLinesPerInvoice,MeanQuantityPerInvoice,MeanAmountPerInvoice,TotalAmountSpent,cluster_k
16689,2,201109,3,5.5,156.0,177.55,355.1,4
16690,2,201109,3,5.5,68.5,104.315,208.63,4
16692,2,201103,9,1.0,75.5,563.0,1126.0,1
16693,2,201110,2,30.0,102.0,241.005,482.01,0
16696,4,201107,5,2.5,36.5,164.47500000000002,657.9000000000001,4
16697,1,201104,8,21.0,27.0,112.75000000000001,112.75000000000001,1
16698,2,201104,8,2.5,420.0,999.0,1998.0,1
16700,13,201112,0,23.615384615384617,309.46153846153845,389.52307692307687,5063.799999999999,6
16701,13,201112,0,11.0,489.3076923076923,408.97692307692313,5316.700000000001,6
16705,20,201112,0,13.45,273.7,701.0545,14021.089999999998,6
16706,3,201111,1,41.0,83.0,177.1166666666667,531.3500000000001,0
16708,1,201110,2,27.0,285.0,656.6300000000001,656.6300000000001,0
16709,5,201109,3,15.8,170.2,605.9740000000002,3029.870000000001,4
16710,10,201111,1,40.2,183.6,248.30400000000003,2483.0400000000004,0
16711,5,201112,0,4.4,166.6,330.206,1651.03,4
16712,11,201111,1,40.54545454545455,158.72727272727272,330.7072727272727,3637.7799999999997,0
16713,15,201111,1,41.333333333333336,284.6666666666667,457.8353333333334,6867.530000000001,6
16714,2,201101,11,45.5,303.5,448.2650000000001,896.5300000000002,1
16715,1,201109,3,19.0,642.0,301.71999999999997,301.71999999999997,4
16716,2,201103,9,1.0,60.0,450.6,901.2,1
16717,6,201111,1,27.833333333333332,262.8333333333333,551.3350000000002,3308.0100000000007,0
16718,1,201100,12,45.0,413.0,623.7500000000002,623.7500000000002,1
16719,7,201111,1,28.571428571428573,171.85714285714286,253.95285714285714,1777.67,0
16720,1,201111,1,27.0,182.0,155.23999999999998,155.23999999999998,4
16721,1,201103,9,37.0,172.0,292.46999999999997,292.46999999999997,1
16722,13,201111,1,17.23076923076923,383.9230769230769,362.6392307692308,4714.31,6
16723,2,201109,3,21.5,199.5,294.575,589.15,4
16725,6,201102,10,24.833333333333332,48.666666666666664,128.93666666666667,773.62,1
16726,5,201111,1,37.0,195.4,276.404,1382.02,0
16727,1,201100,12,46.0,177.0,272.81999999999994,272.81999999999994,1
16728,4,201110,2,67.25,169.25,263.6675,1054.67,7
16729,21,201111,1,31.238095238095237,275.04761904761904,343.9238095238095,7222.4,6
16730,3,201110,2,26.666666666666668,299.3333333333333,234.26333333333332,702.79,0
16732,1,201111,1,28.0,317.0,603.7499999999998,603.7499999999998,0
16734,3,201110,2,17.666666666666668,115.33333333333333,216.83666666666667,650.51,4
16735,5,201109,3,24.8,312.2,456.15200000000016,2280.7600000000007,0
16737,1,201110,2,1.0,288.0,417.59999999999997,417.59999999999997,4
16738,1,201102,10,1.0,3.0,3.75,3.75,1
16739,1,201106,6,13.0,172.0,323.00000000000006,323.00000000000006,1
16743,7,201111,1,27.142857142857142,289.0,315.4414285714285,2208.0899999999997,0
16744,7,201111,1,34.57142857142857,115.0,186.39428571428576,1304.7600000000002,0
16745,17,201109,3,21.0,396.1764705882353,423.1941176470587,7194.299999999998,6
16746,18,201112,0,24.944444444444443,259.1666666666667,372.0922222222223,6697.660000000001,6
16747,2,201111,1,21.0,291.5,418.03,836.06,4
16748,5,201111,1,13.8,176.0,303.18,1515.9,4
16750,5,201110,2,19.0,42.8,124.78600000000002,623.9300000000001,4
16751,1,201111,1,25.0,1031.0,1764.7199999999998,1764.7199999999998,0
16752,1,201100,12,9.0,54.0,207.5,207.5,1
16753,1,201110,2,34.0,189.0,223.92,223.92,0
16754,1,201100,12,2.0,4280.0,2002.4,2002.4,1
16755,3,201108,4,55.666666666666664,353.6666666666667,496.99333333333334,1490.98,0
16756,1,201105,7,13.0,106.0,239.4,239.4,1
16757,1,201101,11,7.0,81.0,106.83,106.83,1
16758,1,201110,2,22.0,203.0,369.34,369.34,4
16759,3,201112,0,14.0,203.0,263.2633333333334,789.7900000000001,4
16761,1,201109,3,13.0,341.0,316.61999999999995,316.61999999999995,4
16762,3,201111,1,29.666666666666668,206.0,500.46,1501.3799999999999,0
16763,1,201105,7,22.0,318.0,594.9000000000002,594.9000000000002,1
16764,13,201112,0,53.61538461538461,96.15384615384616,213.0076923076923,2769.1,0
16765,1,201102,10,1.0,4.0,34.0,34.0,1
16766,2,201103,9,17.0,268.0,572.8,1145.6,1
16767,11,201111,1,20.181818181818183,403.1818181818182,507.32727272727277,5580.6,6
16768,3,201110,2,17.0,64.0,153.09666666666666,459.28999999999996,4
16769,1,201103,9,40.0,83.0,380.3899999999999,380.3899999999999,1
16770,5,201110,2,28.8,90.4,148.98000000000002,744.9000000000001,0
16771,5,201111,1,50.8,295.4,446.962,2234.81,0
16773,1,201110,2,26.0,171.0,171.59,171.59,4
16774,4,201110,2,12.0,80.5,165.38,661.52,4
16775,11,201111,1,14.363636363636363,40.0,154.15090909090912,1695.6600000000003,4
16776,1,201110,2,76.0,262.0,388.2799999999999,388.2799999999999,7
16777,2,201109,3,25.0,32.0,113.17500000000001,226.35000000000002,4
16778,2,201109,3,8.0,97.0,122.97,245.94,4
16779,22,201112,0,15.0,239.3181818181818,478.4836363636363,10526.64,6
16780,2,201108,4,30.0,135.5,212.59499999999997,425.18999999999994,0
16781,1,201100,12,16.0,112.0,296.29999999999995,296.29999999999995,1
16782,13,201111,1,14.384615384615385,54.53846153846154,173.81153846153848,2259.55,6
16784,1,201111,1,3.0,24.0,107.6,107.6,4
16788,2,201108,4,77.0,155.0,297.9150000000001,595.8300000000002,7
16789,1,201112,0,5.0,32.0,80.8,80.8,4
16790,6,201112,0,15.5,149.66666666666666,257.60333333333335,1545.6200000000001,4
16791,7,201111,1,45.285714285714285,108.28571428571429,241.93285714285705,1693.5299999999993,0
16792,2,201103,9,6.0,22.0,55.190000000000005,110.38000000000001,1
16793,1,201110,2,16.0,146.0,243.83999999999997,243.83999999999997,4
16794,10,201112,0,28.3,93.4,120.79900000000002,1207.9900000000002,0
16795,1,201100,12,66.0,239.0,414.88000000000005,414.88000000000005,1
16796,1,201109,3,18.0,186.0,305.62,305.62,4
16800,1,201111,1,164.0,540.0,1201.4900000000002,1201.4900000000002,7
16801,3,201106,6,10.333333333333334,104.33333333333333,289.2766666666667,867.83,1
16803,1,201110,2,24.0,245.0,332.29999999999995,332.29999999999995,4
16804,3,201111,1,20.0,82.0,178.9966666666667,536.9900000000001,4
16805,2,201106,6,49.0,269.5,230.29499999999996,460.5899999999999,0
16806,4,201108,4,25.5,94.25,193.885,775.54,4
16807,3,201107,5,22.333333333333332,259.3333333333333,373.8633333333333,1121.59,4
16808,2,201109,3,11.5,98.0,144.21,288.42,4
16809,5,201111,1,29.8,130.4,182.93800000000005,914.6900000000003,0
16810,1,201105,7,15.0,114.0,309.53999999999996,309.53999999999996,1
16811,2,201112,0,14.0,238.5,273.53499999999997,547.0699999999999,4
16812,1,201100,12,15.0,81.0,479.3500000000001,479.3500000000001,1
16813,10,201112,0,44.9,152.5,169.29799999999997,1692.9799999999998,0
16814,21,201111,1,15.380952380952381,131.57142857142858,309.4857142857142,6499.199999999999,6
16816,4,201108,4,7.0,68.5,104.26500000000001,417.06000000000006,4
16817,8,201112,0,10.375,101.25,188.26874999999998,1506.1499999999999,4
16818,11,201111,1,17.181818181818183,196.8181818181818,304.5063636363637,3349.5700000000006,6
16820,1,201109,3,26.0,307.0,497.61000000000007,497.61000000000007,0
16823,1,201104,8,38.0,136.0,358.37999999999994,358.37999999999994,1
16824,2,201111,1,13.0,118.0,230.32,460.64,4
16825,2,201111,1,14.0,283.0,387.59,775.18,4
16826,1,201110,2,22.0,158.0,341.70000000000005,341.70000000000005,4
16828,1,201108,4,7.0,58.0,113.5,113.5,4
16829,1,201107,5,11.0,99.0,197.22,197.22,4
16830,1,201111,1,23.0,264.0,325.90999999999997,325.90999999999997,4
16832,3,201106,6,4.0,11.0,66.38333333333334,199.15,1
16833,4,201112,0,11.75,110.0,276.6325,1106.53,4
16834,1,201104,8,24.0,358.0,413.46000000000004,413.46000000000004,1
16835,2,201108,4,5.0,30.5,90.425,180.85,4
16836,2,201110,2,5.5,82.5,125.935,251.87,4
16837,11,201111,1,15.0,142.0909090909091,288.2709090909091,3170.98,4
16838,2,201105,7,12.5,92.5,294.42500000000007,588.8500000000001,1
16839,34,201112,0,7.5588235294117645,261.0,482.13647058823517,16392.639999999996,6
16841,6,201111,1,19.166666666666668,372.3333333333333,295.77,1774.62,4
16842,3,201108,4,21.0,231.0,421.3966666666667,1264.19,4
16843,16,201110,2,23.625,634.9375,637.2856249999999,10196.569999999998,6
16846,1,201110,2,11.0,135.0,214.32000000000002,214.32000000000002,4
16847,1,201110,2,12.0,78.0,193.44,193.44,4
16848,1,201110,2,14.0,182.0,281.42,281.42,4
16849,1,201106,6,8.0,33.0,124.57,124.57,1
16850,1,201101,11,19.0,249.0,332.40999999999997,332.40999999999997,1
16851,3,201112,0,6.666666666666667,90.33333333333333,114.15000000000002,342.45000000000005,4
16852,2,201111,1,4.5,28.0,72.45500000000001,144.91000000000003,4
16855,2,201111,1,9.5,82.0,164.2,328.4,4
16856,1,201111,1,2.0,12.0,35.400000000000006,35.400000000000006,4
16858,1,201100,12,10.0,91.0,375.69000000000005,375.69000000000005,1
16859,2,201107,5,22.5,385.0,305.14,610.28,4
16861,2,201110,2,3.0,70.0,86.88,173.76,4
16863,2,201111,1,13.0,204.5,251.4,502.8,4
16866,3,201107,5,3.6666666666666665,20.0,69.24666666666667,207.74,4
16869,4,201111,1,32.0,146.25,206.355,825.42,0
16871,6,201111,1,22.666666666666668,208.5,463.07333333333327,2778.4399999999996,4
16872,3,201109,3,2.3333333333333335,200.0,226.67333333333332,680.02,4
16873,6,201112,0,46.5,640.0,1187.2700000000002,7123.620000000001,0
16875,5,201110,2,22.4,213.8,419.10599999999994,2095.5299999999997,4
16877,6,201111,1,26.5,77.16666666666667,142.28666666666666,853.72,4
16880,7,201111,1,25.428571428571427,107.57142857142857,217.01142857142858,1519.0800000000002,4
16881,1,201110,2,1.0,600.0,432.0,432.0,4
16882,3,201110,2,13.0,141.33333333333334,235.03999999999996,705.1199999999999,4
16883,2,201106,6,19.0,52.0,138.365,276.73,1
16884,2,201111,1,13.0,160.0,214.92000000000002,429.84000000000003,4
16885,3,201111,1,33.666666666666664,61.333333333333336,157.17,471.51,0
16887,1,201111,1,37.0,157.0,194.88,194.88,0
16889,3,201105,7,45.0,308.3333333333333,526.2233333333334,1578.67,1
16891,5,201112,0,40.6,56.6,161.93999999999997,809.6999999999998,0
16892,5,201112,0,19.8,47.8,105.10799999999999,525.54,4
16893,1,201100,12,45.0,62.0,145.93000000000004,145.93000000000004,1
16895,1,201110,2,69.0,102.0,219.13999999999996,219.13999999999996,7
16897,1,201101,11,30.0,58.0,213.03000000000006,213.03000000000006,1
16898,3,201111,1,54.0,139.66666666666666,169.6033333333334,508.81000000000023,0
16899,6,201112,0,20.833333333333332,87.0,213.59333333333333,1281.56,4
16900,3,201111,1,26.0,277.3333333333333,294.05333333333346,882.1600000000003,0
16902,1,201108,4,44.0,629.0,1706.88,1706.88,0
16903,1,201111,1,60.0,262.0,373.24,373.24,0
16904,15,201112,0,47.2,134.86666666666667,249.03133333333327,3735.469999999999,6
16905,7,201112,0,29.571428571428573,201.0,440.7828571428571,3085.4799999999996,0
16906,4,201109,3,23.25,70.25,144.9425,579.77,4
16907,5,201111,1,30.2,59.6,196.32999999999998,981.65,0
16909,1,201109,3,17.0,434.0,364.14000000000004,364.14000000000004,4
16910,8,201112,0,68.375,110.75,188.7575,1510.06,7
16912,11,201111,1,9.090909090909092,92.45454545454545,231.9981818181818,2551.9799999999996,4
16913,1,201102,10,8.0,82.0,113.44000000000001,113.44000000000001,1
16914,1,201111,1,38.0,121.0,208.45999999999995,208.45999999999995,0
16915,6,201111,1,9.5,22.0,103.61333333333333,621.68,4
16916,2,201111,1,71.5,220.0,288.12999999999994,576.2599999999999,7
16917,1,201103,9,9.0,232.0,391.5200000000001,391.5200000000001,1
16918,5,201110,2,25.2,141.6,208.66799999999998,1043.34,4
16919,11,201107,5,29.727272727272727,128.45454545454547,236.04090909090917,2596.4500000000007,0
16921,1,201110,2,60.0,171.0,169.79000000000005,169.79000000000005,0
16923,17,201111,1,39.1764705882353,196.88235294117646,413.0770588235294,7022.3099999999995,6
16924,3,201111,1,26.666666666666668,161.66666666666666,260.25,780.75,0
16926,1,201100,12,14.0,35.0,230.25000000000003,230.25000000000003,1
16927,3,201108,4,2.0,331.0,181.01666666666665,543.05,4
16928,17,201109,3,12.176470588235293,124.23529411764706,166.96470588235294,2838.4,6
16929,7,201112,0,11.0,132.71428571428572,185.0557142857143,1295.39,4
16930,3,201111,1,18.0,113.66666666666667,126.85000000000004,380.5500000000001,4
16931,21,201112,0,42.76190476190476,150.38095238095238,219.2485714285714,4604.219999999999,6
16932,1,201110,2,53.0,87.0,161.94,161.94,0
16933,2,201112,0,21.5,142.5,279.14000000000004,558.2800000000001,4
16934,2,201110,2,31.0,199.5,475.4649999999999,950.9299999999998,0
16936,1,201111,1,57.0,173.0,262.68,262.68,0
16938,4,201112,0,60.0,256.25,475.78250000000014,1903.1300000000006,0
16940,3,201110,2,101.66666666666667,723.0,1016.6266666666664,3049.879999999999,7
16942,9,201111,1,31.0,89.66666666666667,210.45666666666665,1894.11,0
16943,3,201105,7,11.0,48.333333333333336,272.24333333333334,816.73,1
16945,19,201111,1,13.105263157894736,143.42105263157896,228.71052631578948,4345.5,6
16947,1,201104,8,21.0,312.0,406.48000000000013,406.48000000000013,1
16948,3,201107,5,6.333333333333333,538.0,145.0066666666667,435.02000000000004,4
16949,6,201112,0,10.0,131.83333333333334,214.37833333333336,1286.2700000000002,4
16950,3,201110,2,14.0,214.66666666666666,392.8533333333333,1178.56,4
16951,2,201107,5,42.5,653.0,631.3750000000005,1262.750000000001,0
16952,2,201108,4,8.0,46.0,83.805,167.61,4
16953,1,201111,1,1.0,10.0,20.8,20.8,4
16954,9,201112,0,6.0,117.11111111111111,231.67555555555555,2085.08,4
16955,4,201106,6,6.0,61.5,123.4175,493.67,1
16956,1,201111,1,16.0,114.0,308.74,308.74,4
16957,2,201104,8,8.0,86.0,208.32,416.64,1
16959,1,201109,3,7.0,49.0,117.35000000000001,117.35000000000001,4
16960,3,201111,1,33.333333333333336,100.33333333333333,168.36666666666667,505.1,0
16961,1,201108,4,14.0,125.0,234.17,234.17,4
16963,1,201106,6,7.0,35.0,110.55000000000001,110.55000000000001,1
16965,1,201104,8,25.0,243.0,192.06999999999996,192.06999999999996,1
16966,6,201112,0,4.5,330.0,358.62000000000006,2151.7200000000003,4
16967,1,201106,6,21.0,333.0,319.0199999999999,319.0199999999999,1
16968,2,201112,0,15.5,163.0,219.71500000000003,439.43000000000006,4
16969,3,201110,2,14.0,272.0,216.80333333333328,650.4099999999999,4
16971,1,201111,1,41.0,72.0,357.20999999999987,357.20999999999987,0
16976,1,201103,9,2.0,88.0,251.51999999999998,251.51999999999998,1
16978,1,201109,3,39.0,166.0,344.33,344.33,0
16979,6,201112,0,14.5,143.33333333333334,301.50833333333327,1809.0499999999997,4
16980,2,201103,9,43.5,394.0,539.4800000000001,1078.9600000000003,1
16982,1,201110,2,22.0,182.0,384.06,384.06,4
16983,7,201111,1,21.142857142857142,197.0,275.89285714285717,1931.2500000000002,4
16984,2,201109,3,201.5,1209.5,2219.474999999999,4438.949999999998,9
16985,10,201111,1,12.0,183.2,546.412,5464.12,6
16986,2,201111,1,1.5,520.0,936.6,1873.2,4
16987,7,201112,0,18.428571428571427,57.42857142857143,232.15,1625.05,4
16988,1,201112,0,7.0,43.0,126.12,126.12,4
16989,6,201112,0,2.0,205.5,188.875,1133.25,4
16990,1,201105,7,1.0,100.0,179.0,179.0,1
16992,5,201111,1,18.6,172.0,322.86199999999997,1614.31,4
16996,6,201111,1,6.0,89.66666666666667,239.87666666666667,1439.26,4
16997,3,201102,10,4.0,120.0,234.0,702.0,1
16998,3,201107,5,1.0,24.666666666666668,95.83333333333333,287.5,4
16999,2,201111,1,11.5,147.0,242.41,484.82,4
17001,11,201112,0,15.363636363636363,196.72727272727272,362.6881818181818,3989.5699999999997,6
17002,3,201109,3,16.333333333333332,226.33333333333334,497.9100000000001,1493.7300000000002,4
17004,2,201110,2,22.0,409.5,706.4699999999998,1412.9399999999996,0
17006,4,201112,0,11.0,68.0,195.445,781.78,4
17007,6,201110,2,8.666666666666666,99.5,148.3216666666667,889.9300000000001,4
17010,1,201111,1,11.0,118.0,195.36,195.36,4
17011,1,201111,1,15.0,186.0,270.90000000000003,270.90000000000003,4
17014,3,201112,0,24.666666666666668,81.66666666666667,195.44333333333336,586.33,4
17015,3,201111,1,72.33333333333333,660.3333333333334,614.1866666666666,1842.56,7
17017,20,201112,0,12.5,332.55,432.828,8656.56,6
17018,2,201110,2,8.0,88.0,460.05,920.1,4
17019,4,201111,1,58.5,206.75,318.15250000000003,1272.6100000000001,0
17022,1,201111,1,7.0,108.0,71.0,71.0,4
17024,3,201110,2,1.0,23.0,31.95,95.85,4
17025,3,201110,2,3.0,78.33333333333333,119.25666666666666,357.77,4
17026,2,201106,6,2.0,48.5,77.41499999999999,154.82999999999998,1
17027,6,201109,3,25.166666666666668,69.16666666666667,141.43166666666664,848.5899999999998,4
17029,2,201108,4,1.0,200.0,358.0,716.0,4
17030,1,201110,2,11.0,146.0,146.87,146.87,4
17031,2,201111,1,11.0,117.5,190.175,380.35,4
17033,3,201109,3,9.333333333333334,250.0,343.37999999999994,1030.1399999999999,4
17034,3,201111,1,10.0,136.66666666666666,248.50666666666666,745.52,4
17035,2,201104,8,12.5,101.0,199.14000000000004,398.2800000000001,1
17037,1,201109,3,75.0,656.0,1267.3199999999997,1267.3199999999997,7
17038,1,201111,1,22.0,28.0,112.40000000000003,112.40000000000003,4
17040,1,201107,5,15.0,181.0,449.7299999999999,449.7299999999999,4
17041,3,201111,1,23.0,315.6666666666667,355.25666666666666,1065.77,4
17042,5,201112,0,19.6,198.8,208.87599999999998,1044.3799999999999,4
17043,4,201111,1,25.5,249.5,433.79499999999996,1735.1799999999998,0
17044,1,201111,1,6.0,504.0,948.48,948.48,4
17045,3,201108,4,7.333333333333333,35.333333333333336,113.14666666666665,339.43999999999994,4
17046,1,201107,5,22.0,510.0,642.0199999999999,642.0199999999999,0
17047,3,201109,3,21.666666666666668,177.66666666666666,366.96666666666664,1100.8999999999999,4
17048,3,201108,4,14.0,161.33333333333334,295.1333333333334,885.4000000000001,4
17049,9,201112,0,35.0,296.6666666666667,622.52,5602.68,0
17050,6,201109,3,52.666666666666664,269.0,538.14,3228.8399999999997,0
17051,1,201105,7,43.0,184.0,247.14,247.14,1
17052,1,201111,1,92.0,261.0,413.75000000000006,413.75000000000006,7
17053,1,201108,4,13.0,122.0,498.47999999999996,498.47999999999996,4
17054,5,201111,1,16.6,160.8,271.26599999999996,1356.33,4
17058,3,201109,3,20.666666666666668,197.33333333333334,393.2966666666667,1179.89,4
17059,5,201111,1,103.2,371.0,619.008,3095.04,7
17060,1,201103,9,5.0,216.0,234.24,234.24,1
17061,11,201109,3,8.818181818181818,134.9090909090909,465.1027272727272,5116.129999999999,4
17062,4,201101,11,17.25,104.5,133.33249999999998,533.3299999999999,1
17063,7,201111,1,11.0,109.42857142857143,205.16285714285718,1436.1400000000003,4
17064,3,201110,2,20.666666666666668,106.0,286.45,859.35,4
17068,21,201111,1,14.0,102.33333333333333,215.4804761904762,4525.09,6
17069,8,201111,1,17.25,186.75,334.8575,2678.86,4
17070,1,201108,4,64.0,133.0,312.13999999999993,312.13999999999993,7
17071,9,201111,1,15.555555555555555,133.0,269.8922222222222,2429.0299999999997,4
17073,4,201111,1,43.25,189.5,361.2099999999999,1444.8399999999997,0
17075,4,201111,1,18.5,72.25,203.44249999999997,813.7699999999999,4
17076,3,201111,1,8.333333333333334,98.33333333333333,280.35999999999996,841.0799999999999,4
17078,2,201111,1,13.5,391.0,187.93000000000004,375.86000000000007,4
17079,1,201109,3,2.0,24.0,118.80000000000001,118.80000000000001,4
17080,2,201111,1,4.0,83.0,143.81,287.62,4
17081,2,201111,1,32.0,39.0,145.07999999999998,290.15999999999997,0
17082,2,201111,1,40.5,524.5,1001.925,2003.85,0
17083,3,201108,4,17.333333333333332,257.3333333333333,468.59333333333325,1405.7799999999997,4
17084,2,201111,1,81.0,908.0,1474.875,2949.75,7
17085,5,201108,4,37.2,157.0,311.34000000000003,1556.7,0
17086,6,201112,0,16.0,309.8333333333333,341.68000000000006,2050.0800000000004,4
17088,4,201111,1,28.75,217.0,497.7525,1991.01,0
17090,7,201112,0,9.0,131.57142857142858,291.99285714285713,2043.95,4
17091,9,201112,0,21.666666666666668,194.0,425.3066666666667,3827.76,4
17092,4,201110,2,31.25,282.75,444.445,1777.78,0
17094,1,201101,11,14.0,152.0,301.99999999999994,301.99999999999994,1
17095,3,201111,1,24.666666666666668,206.0,441.3866666666666,1324.1599999999999,0
17096,4,201111,1,12.0,84.75,255.53249999999997,1022.1299999999999,4
17097,8,201112,0,26.125,57.125,117.24000000000004,937.9200000000003,4
17100,2,201111,1,32.5,400.0,485.87,971.74,0
17101,4,201111,1,10.5,203.75,405.4325,1621.73,4
17102,1,201103,9,1.0,2.0,25.5,25.5,1
17105,2,201107,5,45.0,346.5,332.89,665.78,0
17107,6,201111,1,69.33333333333333,772.8333333333334,1754.2383333333335,10525.43,7
17109,6,201111,1,19.5,98.16666666666667,147.50666666666666,885.04,4
17110,1,201106,6,12.0,50.0,163.29999999999998,163.29999999999998,1
17111,1,201110,2,30.0,302.0,248.60999999999999,248.60999999999999,0
17114,8,201112,0,14.875,26.25,93.4025,747.22,4
17115,3,201112,0,12.666666666666666,123.66666666666667,274.91666666666674,824.7500000000002,4
17117,1,201102,10,9.0,68.0,116.19999999999997,116.19999999999997,1
17118,1,201101,11,10.0,154.0,157.02,157.02,1
17119,2,201112,0,17.5,167.0,303.455,606.91,4
17120,1,201104,8,18.0,120.0,307.46,307.46,1
17122,1,201108,4,7.0,80.0,138.32,138.32,4
17123,1,201107,5,9.0,246.0,345.29999999999995,345.29999999999995,4
17124,1,201106,6,32.0,130.0,298.89000000000004,298.89000000000004,1
17125,1,201110,2,40.0,291.0,259.34999999999997,259.34999999999997,0
17126,5,201107,5,52.0,158.4,200.95000000000002,1004.7500000000001,0
17128,1,201101,11,14.0,76.0,157.09,157.09,1
17131,5,201112,0,26.8,196.6,492.634,2463.17,0
17133,7,201111,1,3.857142857142857,390.0,698.8914285714288,4892.240000000002,4
17134,2,201108,4,12.0,51.0,212.49999999999997,424.99999999999994,4
17135,7,201111,1,7.428571428571429,174.85714285714286,162.81857142857143,1139.73,4
17138,1,201103,9,24.0,126.0,380.5,380.5,1
17139,12,201111,1,39.666666666666664,430.8333333333333,886.2891666666669,10635.470000000003,6
17140,1,201104,8,20.0,302.0,465.32,465.32,1
17142,1,201104,8,15.0,81.0,579.0,579.0,1
17144,2,201112,0,24.0,241.5,492.28499999999997,984.5699999999999,0
17146,3,201108,4,11.666666666666666,70.66666666666667,249.9266666666667,749.7800000000001,4
17147,4,201111,1,20.25,220.5,428.6475,1714.59,4
17148,1,201110,2,9.0,82.0,124.88,124.88,4
17152,2,201105,7,6.0,238.5,735.75,1471.5,1
17153,1,201111,1,14.0,104.0,213.77999999999997,213.77999999999997,4
17154,1,201109,3,23.0,490.0,329.34000000000003,329.34000000000003,4
17155,2,201111,1,10.0,121.0,125.85,251.7,4
17157,2,201112,0,6.5,86.0,159.5,319.0,4
17158,3,201111,1,22.333333333333332,259.3333333333333,422.3233333333333,1266.97,4
17159,3,201111,1,33.666666666666664,370.3333333333333,512.96,1538.88,0
17160,6,201111,1,38.166666666666664,476.0,586.3383333333335,3518.0300000000007,0
17162,10,201111,1,10.4,100.1,171.546,1715.46,4
17163,2,201111,1,2.5,33.0,146.55,293.1,4
17164,7,201111,1,20.571428571428573,214.42857142857142,352.4785714285714,2467.35,4
17165,1,201102,10,10.0,100.0,158.68,158.68,1
17166,2,201111,1,6.0,39.0,103.16999999999999,206.33999999999997,4
17169,2,201110,2,27.0,263.0,417.89,835.78,0
17171,1,201102,10,16.0,185.0,224.90999999999997,224.90999999999997,1
17172,1,201109,3,15.0,480.0,317.76,317.76,4
17173,8,201112,0,10.75,140.25,470.82500000000005,3766.6000000000004,4
17174,1,201105,7,4.0,41.0,59.9,59.9,1
17175,4,201110,2,15.75,216.5,360.9225,1443.69,4
17176,1,201105,7,15.0,170.0,306.13,306.13,1
17179,3,201106,6,26.666666666666668,96.66666666666667,237.26333333333332,711.79,1
17180,4,201110,2,31.75,170.5,195.82,783.28,0
17181,2,201110,2,11.5,120.5,119.96,239.92,4
17183,6,201112,0,12.0,215.83333333333334,555.0600000000001,3330.36,4
17186,2,201110,2,1.0,100.0,72.0,144.0,4
17187,1,201104,8,10.0,144.0,203.95,203.95,1
17188,7,201111,1,11.857142857142858,188.85714285714286,350.93285714285713,2456.5299999999997,4
17189,2,201108,4,30.5,113.5,192.2,384.4,0
17190,1,201110,2,18.0,160.0,249.74,249.74,4
17191,7,201111,1,33.857142857142854,166.71428571428572,299.30428571428575,2095.13,0
17193,6,201110,2,5.0,206.66666666666666,280.46000000000004,1682.7600000000002,4
17194,1,201100,12,25.0,112.0,226.78000000000003,226.78000000000003,1
17197,1,201111,1,29.0,191.0,1013.01,1013.01,0
17198,3,201111,1,32.0,119.0,230.73999999999998,692.2199999999999,0
17201,1,201110,2,40.0,268.0,342.63,342.63,0
17203,6,201111,1,25.333333333333332,475.0,593.975,3563.8500000000004,0
17204,4,201106,6,13.75,160.5,383.79,1535.16,1
17205,1,201110,2,13.0,884.0,384.08,384.08,4
17206,1,201110,2,7.0,76.0,204.24,204.24,4
17211,8,201111,1,26.25,163.875,287.77750000000003,2302.2200000000003,0
17212,1,201103,9,4.0,147.0,226.85,226.85,1
17213,7,201110,2,22.285714285714285,167.71428571428572,395.0471428571429,2765.3300000000004,4
17214,6,201110,2,17.0,45.833333333333336,164.02,984.1200000000001,4
17217,1,201104,8,9.0,24.0,113.5,113.5,1
17218,10,201112,0,27.4,95.8,196.07199999999997,1960.7199999999998,0
17219,1,201111,1,25.0,89.0,114.23,114.23,4
17220,14,201111,1,33.714285714285715,136.07142857142858,228.44642857142864,3198.250000000001,6
17221,2,201112,0,31.5,144.0,167.565,335.13,0
17222,1,201110,2,28.0,128.0,354.15,354.15,0
17223,2,201102,10,24.0,55.5,195.895,391.79,1
17226,1,201102,10,21.0,406.0,393.48999999999995,393.48999999999995,1
17227,6,201111,1,7.833333333333333,123.5,156.55333333333334,939.32,4
17228,8,201111,1,26.0,191.5,238.26124999999996,1906.0899999999997,4
17229,2,201109,3,23.5,92.5,159.38,318.76,4
17230,8,201103,9,8.375,194.375,434.52125,3476.17,1
17231,10,201111,1,53.8,173.8,314.352,3143.5199999999995,0
17232,2,201112,0,18.0,101.5,210.76000000000002,421.52000000000004,4
17233,1,201111,1,25.0,131.0,190.88,190.88,4
17234,1,201106,6,14.0,55.0,149.89,149.89,1
17235,2,201111,1,14.5,112.0,275.03,550.06,4
17236,6,201111,1,17.5,79.0,152.6883333333333,916.1299999999999,4
17237,2,201111,1,9.5,52.5,157.345,314.69,4
17238,17,201112,0,33.294117647058826,107.17647058823529,220.27352941176468,3744.6499999999996,6
17239,1,201101,11,15.0,150.0,382.50000000000006,382.50000000000006,1
17242,2,201108,4,20.0,305.5,567.52,1135.04,4
17243,26,201112,0,15.307692307692308,129.42307692307693,333.0192307692307,8658.499999999998,6
17244,1,201110,2,31.0,616.0,954.8999999999997,954.8999999999997,0
