cluster_k,CustomerID,InvoiceNumberYear,LastInvoiceMonth,LastInvoiceMonthNb,MeanLinesPerInvoice,MeanQuantityPerInvoice,MeanAmountPerInvoice,TotalAmountSpent
7,14626,4,201111,1,30.25,347.75,694.0674999999999,2776.2699999999995
0,14404,6,201111,1,17.0,138.5,239.12,1434.72
7,13555,4,201109,3,34.0,665.0,1037.32,4149.28
0,16909,1,201109,3,17.0,434.0,364.14000000000004,364.14000000000004
7,18192,1,201109,3,45.0,339.0,957.9699999999999,957.9699999999999
0,14414,7,201109,3,13.857142857142858,358.85714285714283,213.8542857142857,1496.98
7,17459,2,201110,2,55.5,268.5,328.65,657.3
0,14050,2,201111,1,27.0,344.5,373.18,746.36
3,18183,2,201104,8,18.5,185.5,316.035,632.07
0,12953,1,201111,1,17.0,84.0,329.84999999999997,329.84999999999997
0,16778,2,201109,3,8.0,97.0,122.97,245.94
7,14968,1,201111,1,37.0,127.0,147.59,147.59
6,16000,3,201112,0,3.0,1703.3333333333333,4131.233333333334,12393.7
7,17758,8,201111,1,51.5,261.375,432.0875000000001,3456.7000000000007
3,12402,1,201101,11,10.0,92.0,195.6,195.6
6,14180,25,201111,1,9.32,28.44,185.88480000000004,4647.120000000001
0,18228,2,201110,2,15.0,119.0,389.95,779.9
3,18218,2,201105,7,9.5,274.0,318.14,636.28
3,12365,1,201102,10,21.0,173.0,320.69,320.69
0,17173,8,201112,0,10.75,140.25,470.82500000000005,3766.6000000000004
3,13572,1,201105,7,33.0,534.0,1384.25,1384.25
0,15073,2,201111,1,16.0,138.5,306.21500000000003,612.4300000000001
0,12660,1,201111,1,12.0,126.0,227.10000000000002,227.10000000000002
6,12474,18,201111,1,22.38888888888889,265.6111111111111,369.50777777777773,6651.139999999999
0,17044,1,201111,1,6.0,504.0,948.48,948.48
0,12832,2,201111,1,13.5,97.5,191.515,383.03
0,14475,3,201109,3,14.0,149.0,308.61666666666673,925.8500000000001
0,13165,2,201110,2,21.0,688.0,510.73999999999995,1021.4799999999999
0,16429,1,201108,4,2.0,9.0,284.55,284.55
3,13002,1,201101,11,7.0,73.0,120.94999999999999,120.94999999999999
0,16103,6,201112,0,8.0,93.0,238.27333333333334,1429.64
2,14298,44,201112,0,37.20454545454545,1325.9772727272727,1171.0750000000003,51527.30000000001
3,13584,1,201102,10,24.0,37.0,142.40000000000003,142.40000000000003
0,13220,4,201109,3,5.25,49.0,204.8225,819.29
3,16634,2,201105,7,4.5,41.0,108.95,217.9
7,17372,8,201110,2,31.625,93.625,167.83500000000004,1342.6800000000003
0,14133,3,201108,4,9.333333333333334,116.0,201.88,605.64
0,15855,5,201107,5,16.0,94.0,142.448,712.24
3,15280,1,201106,6,16.0,154.0,113.12,113.12
0,15932,8,201112,0,14.375,290.625,311.98375,2495.87
0,13519,1,201109,3,8.0,23.0,122.75,122.75
0,14898,6,201111,1,19.333333333333332,170.0,217.2533333333333,1303.5199999999998
7,13908,4,201109,3,30.0,368.5,576.1750000000001,2304.7000000000003
3,16323,1,201105,7,1.0,50.0,207.50000000000003,207.50000000000003
3,16072,1,201102,10,23.0,140.0,584.3199999999999,584.3199999999999
0,12812,1,201110,2,15.0,164.0,229.63999999999993,229.63999999999993
0,14640,6,201111,1,16.833333333333332,138.83333333333334,341.47499999999997,2048.85
2,15004,1,201107,5,157.0,629.0,1245.9299999999994,1245.9299999999994
3,14012,1,201103,9,11.0,160.0,328.8,328.8
0,13516,3,201111,1,14.666666666666666,328.3333333333333,463.1366666666666,1389.4099999999999
0,17895,1,201110,2,16.0,130.0,97.99999999999997,97.99999999999997
0,16186,12,201111,1,18.083333333333332,250.66666666666666,332.6616666666667,3991.94
0,17669,7,201110,2,9.714285714285714,273.7142857142857,486.6742857142857,3406.72
3,14643,2,201106,6,15.5,407.5,346.90500000000003,693.8100000000001
0,13157,4,201110,2,21.5,357.75,430.80499999999995,1723.2199999999998
7,12418,1,201108,4,34.0,407.0,668.5799999999997,668.5799999999997
7,16370,4,201109,3,57.0,161.75,330.1399999999999,1320.5599999999995
0,16128,5,201111,1,17.8,197.6,376.044,1880.22
6,15005,28,201111,1,39.392857142857146,151.0,222.7782142857143,6237.790000000001
0,13147,4,201111,1,1.0,36.0,178.20000000000002,712.8000000000001
0,14761,2,201110,2,5.5,59.0,127.94999999999999,255.89999999999998
6,13709,13,201112,0,25.692307692307693,270.0,484.24999999999994,6295.249999999999
3,15723,1,201100,12,41.0,87.0,203.1,203.1
0,16179,1,201110,2,11.0,99.0,215.83,215.83
0,15270,7,201111,1,5.714285714285714,217.0,336.28428571428566,2353.99
0,15949,2,201111,1,9.5,142.0,182.35999999999999,364.71999999999997
0,15577,3,201107,5,13.0,29.666666666666668,86.29333333333334,258.88
7,15493,5,201111,1,59.0,111.0,393.44999999999993,1967.2499999999995
7,12449,4,201111,1,46.75,380.75,899.0725,3596.29
3,13893,1,201102,10,21.0,190.0,821.1,821.1
0,15516,3,201110,2,5.0,9.0,20.81,62.43
7,16601,1,201110,2,30.0,131.0,243.62999999999997,243.62999999999997
0,12640,3,201111,1,16.666666666666668,100.33333333333333,331.52666666666664,994.5799999999999
3,17891,1,201106,6,34.0,393.0,203.85999999999993,203.85999999999993
0,15986,1,201111,1,14.0,268.0,168.12,168.12
7,15547,14,201112,0,50.142857142857146,288.0,353.9171428571428,4954.839999999999
3,15424,2,201103,9,8.5,277.0,191.67000000000002,383.34000000000003
0,12417,9,201112,0,20.22222222222222,169.55555555555554,356.2388888888889,3206.15
0,16488,3,201111,1,9.666666666666666,242.66666666666666,166.26666666666668,498.8
0,17512,10,201111,1,10.5,275.3,292.4989999999999,2924.9899999999993
7,16764,13,201112,0,53.61538461538461,96.15384615384616,213.0076923076923,2769.1
0,17790,14,201111,1,13.571428571428571,59.714285714285715,140.3964285714286,1965.5500000000004
0,17796,4,201110,2,20.5,44.5,174.475,697.9
3,18114,1,201102,10,28.0,55.0,220.1,220.1
0,15606,9,201110,2,8.444444444444445,97.77777777777777,322.2622222222222,2900.3599999999997
0,14287,3,201112,0,2.6666666666666665,79.0,52.07666666666666,156.23
0,16654,4,201107,5,7.25,70.5,150.3175,601.27
0,16709,5,201109,3,15.8,170.2,605.9740000000002,3029.870000000001
0,13725,8,201110,2,12.875,97.75,245.92,1967.36
0,17183,6,201112,0,12.0,215.83333333333334,555.0600000000001,3330.36
0,14147,2,201109,3,2.0,48.0,234.20000000000002,468.40000000000003
0,13389,3,201111,1,17.0,143.0,265.9866666666667,797.96
0,13396,2,201111,1,21.0,298.5,672.3199999999999,1344.6399999999999
0,15410,8,201109,3,15.25,150.0,431.35499999999996,3450.8399999999997
3,15092,2,201105,7,13.0,67.5,228.90500000000003,457.81000000000006
7,15866,1,201108,4,45.0,126.0,230.52999999999994,230.52999999999994
7,12985,2,201112,0,37.0,706.5,607.81,1215.62
0,17133,7,201111,1,3.857142857142857,390.0,698.8914285714288,4892.240000000002
0,13741,3,201109,3,11.333333333333334,72.66666666666667,222.81000000000003,668.4300000000001
3,14271,1,201104,8,10.0,88.0,112.32000000000002,112.32000000000002
0,14997,3,201110,2,8.666666666666666,373.3333333333333,182.0666666666667,546.2
0,12358,2,201112,0,8.5,121.0,464.03,928.06
0,13817,2,201111,1,11.0,104.0,164.49000000000004,328.9800000000001
6,17068,21,201111,1,14.0,102.33333333333333,215.4804761904762,4525.09
3,13649,2,201103,9,11.5,69.5,173.3,346.6
3,17501,2,201105,7,9.0,80.0,144.3,288.6
0,13986,1,201111,1,13.0,430.0,320.46000000000004,320.46000000000004
0,13502,3,201111,1,6.0,88.0,97.33333333333333,292.0
0,13623,5,201111,1,16.0,58.6,147.566,737.83
7,12478,1,201112,0,35.0,233.0,545.99,545.99
7,16242,7,201112,0,42.0,283.14285714285717,514.7442857142856,3603.209999999999
2,12415,19,201111,1,34.473684210526315,4069.8947368421054,6512.93052631579,123745.68000000002
3,16402,2,201103,9,30.0,74.5,149.79999999999995,299.5999999999999
0,13742,12,201111,1,26.75,93.66666666666667,260.9183333333333,3131.0199999999995
0,17760,2,201111,1,12.5,119.5,143.79500000000002,287.59000000000003
0,12722,4,201109,3,12.5,140.5,233.24499999999998,932.9799999999999
0,13662,3,201109,3,17.666666666666668,181.0,299.2533333333334,897.7600000000002
0,13650,6,201111,1,15.833333333333334,153.33333333333334,301.8066666666667,1810.84
3,17749,2,201106,6,17.5,160.0,337.26,674.52
3,13261,2,201103,9,4.5,105.0,472.05,944.1
0,12586,1,201111,1,11.0,79.0,196.94,196.94
7,12444,5,201111,1,34.6,226.4,817.0919999999999,4085.4599999999996
7,17974,3,201111,1,59.666666666666664,173.0,246.92999999999998,740.79
0,14984,2,201111,1,20.5,30.0,106.635,213.27
7,13122,2,201109,3,27.5,292.5,461.1950000000001,922.3900000000002
0,12363,2,201108,4,11.5,204.0,276.0,552.0
0,15193,1,201110,2,19.0,144.0,499.32,499.32
0,13810,2,201111,1,16.0,153.5,413.755,827.51
7,13230,14,201112,0,43.57142857142857,110.28571428571429,197.38642857142858,2763.4100000000003
2,17511,31,201112,0,30.612903225806452,2037.0645161290322,2859.367096774193,88640.37999999999
6,15465,18,201111,1,5.388888888888889,69.83333333333333,408.59000000000003,7354.620000000001
0,17101,4,201111,1,10.5,203.75,405.4325,1621.73
0,12787,3,201111,1,5.666666666666667,86.0,139.5533333333333,418.65999999999997
3,15234,1,201103,9,14.0,196.0,197.0,197.0
7,16348,7,201111,1,33.42857142857143,116.14285714285714,209.5871428571429,1467.1100000000004
0,17901,1,201111,1,19.0,24.0,110.38000000000001,110.38000000000001
0,17071,9,201111,1,15.555555555555555,133.0,269.8922222222222,2429.0299999999997
3,15230,2,201104,8,11.5,175.5,214.8,429.6
3,13811,2,201106,6,5.0,31.5,259.875,519.75
3,16339,1,201102,10,20.0,23.0,109.95000000000002,109.95000000000002
0,14047,4,201112,0,7.75,94.75,324.82750000000004,1299.3100000000002
0,15637,1,201110,2,15.0,128.0,223.36,223.36
3,12929,1,201102,10,7.0,36.0,102.9,102.9
6,14110,12,201112,0,12.916666666666666,204.58333333333334,472.47083333333325,5669.649999999999
3,16581,1,201106,6,7.0,122.0,70.44,70.44
7,18196,2,201109,3,70.5,216.5,344.56500000000005,689.1300000000001
0,15264,1,201110,2,23.0,265.0,393.74000000000007,393.74000000000007
0,12993,4,201111,1,6.75,60.0,103.69000000000001,414.76000000000005
2,17614,1,201110,2,100.0,238.0,390.0699999999999,390.0699999999999
0,17651,10,201111,1,23.1,310.9,392.715,3927.1499999999996
3,12811,2,201103,9,14.0,113.5,229.425,458.85
3,12891,3,201106,6,1.0,316.6666666666667,110.33333333333333,331.0
0,17396,7,201110,2,3.7142857142857144,286.2857142857143,1044.6857142857143,7312.8
0,15288,5,201110,2,17.6,155.0,461.304,2306.52
0,16338,1,201107,5,11.0,94.0,214.80000000000004,214.80000000000004
0,14152,2,201109,3,24.5,355.5,310.645,621.29
3,15643,3,201106,6,11.0,82.0,221.33333333333334,664.0
0,12619,8,201111,1,10.0,417.5,364.06999999999994,2912.5599999999995
0,14306,2,201110,2,16.5,537.5,1046.6599999999999,2093.3199999999997
7,12577,3,201111,1,48.666666666666664,157.0,217.95000000000002,653.85
0,13658,5,201111,1,21.4,203.0,494.434,2472.17
7,17231,10,201111,1,53.8,173.8,314.352,3143.5199999999995
3,17987,1,201106,6,13.0,261.0,198.57,198.57
0,12704,8,201112,0,10.125,123.875,217.605,1740.84
0,14045,4,201108,4,1.5,133.75,414.9375,1659.75
0,14748,5,201111,1,17.8,244.6,283.15,1415.75
7,15525,3,201112,0,58.333333333333336,137.33333333333334,269.5066666666666,808.5199999999999
7,14591,4,201111,1,49.25,324.25,361.78499999999997,1447.1399999999999
3,17601,1,201104,8,9.0,103.0,116.01,116.01
0,15953,8,201111,1,12.25,111.5,207.4225,1659.38
0,14755,11,201111,1,21.272727272727273,201.63636363636363,451.8481818181818,4970.33
0,15216,1,201109,3,2.0,28.0,96.6,96.6
3,13484,1,201104,8,8.0,44.0,313.79999999999995,313.79999999999995
6,16210,17,201112,0,7.176470588235294,444.5882352941176,1239.7823529411764,21076.3
0,15106,5,201111,1,19.8,229.0,283.13599999999997,1415.6799999999998
7,16753,1,201110,2,34.0,189.0,223.92,223.92
7,15228,4,201110,2,31.25,563.75,846.6775,3386.71
0,15969,3,201112,0,6.333333333333333,40.0,194.29999999999998,582.9
0,14609,4,201109,3,1.0,1756.5,150.39000000000001,601.5600000000001
7,12425,1,201109,3,36.0,496.0,777.1999999999999,777.1999999999999
0,14905,2,201107,5,8.5,143.5,308.075,616.15
0,12826,7,201112,0,13.0,151.14285714285714,210.67428571428567,1474.7199999999998
0,12530,4,201110,2,15.0,222.75,365.4075,1461.63
0,13023,2,201110,2,19.0,140.0,299.95000000000005,599.9000000000001
0,15950,4,201111,1,23.75,181.0,427.9649999999999,1711.8599999999997
0,16597,1,201112,0,7.0,184.0,90.04000000000002,90.04000000000002
3,16078,1,201103,9,1.0,16.0,79.2,79.2
7,16469,4,201111,1,45.5,68.25,162.60750000000002,650.4300000000001
3,17698,1,201103,9,8.0,93.0,154.95000000000002,154.95000000000002
0,16680,1,201110,2,10.0,94.0,183.70000000000002,183.70000000000002
3,16287,1,201106,6,8.0,298.0,142.5,142.5
7,18036,3,201111,1,32.0,78.0,135.20666666666668,405.62
0,17078,2,201111,1,13.5,391.0,187.93000000000004,375.86000000000007
3,16144,1,201104,8,1.0,16.0,175.2,175.2
6,17857,22,201112,0,2.1363636363636362,671.4545454545455,1146.7745454545454,25229.04
3,15589,3,201103,9,9.333333333333334,80.66666666666667,152.19333333333333,456.58
3,14584,4,201106,6,24.75,94.75,244.61499999999998,978.4599999999999
0,14732,8,201112,0,18.25,175.375,336.57375,2692.59
3,18113,1,201100,12,1.0,72.0,76.32000000000001,76.32000000000001
3,16256,1,201103,9,13.0,581.0,752.4300000000002,752.4300000000002
0,15512,2,201107,5,3.5,34.0,60.5,121.0
0,18099,1,201108,4,19.0,149.0,168.31000000000003,168.31000000000003
0,14019,3,201110,2,21.666666666666668,345.3333333333333,469.62000000000006,1408.8600000000001
7,14753,1,201109,3,30.0,211.0,563.15,563.15
7,15799,3,201109,3,32.666666666666664,318.3333333333333,294.71333333333337,884.1400000000001
3,16425,1,201102,10,21.0,199.0,302.69999999999993,302.69999999999993
2,16200,2,201112,0,89.5,261.5,540.31,1080.62
0,12920,1,201111,1,28.0,129.0,164.23000000000002,164.23000000000002
3,12956,1,201102,10,19.0,34.0,108.07,108.07
7,13464,1,201110,2,41.0,403.0,674.6800000000002,674.6800000000002
2,15444,2,201111,1,109.5,382.0,709.13,1418.26
7,15475,1,201109,3,29.0,319.0,454.10999999999984,454.10999999999984
0,12718,1,201109,3,18.0,201.0,202.25000000000003,202.25000000000003
2,17084,2,201111,1,81.0,908.0,1474.875,2949.75
6,13050,17,201111,1,23.352941176470587,219.94117647058823,338.85941176470584,5760.61
0,17287,7,201111,1,17.714285714285715,79.85714285714286,152.01571428571427,1064.11
0,13627,5,201110,2,18.2,253.6,325.144,1625.72
0,16863,2,201111,1,13.0,204.5,251.4,502.8
7,12360,3,201110,2,42.0,385.3333333333333,767.3533333333334,2302.06
0,14908,1,201109,3,9.0,132.0,277.79999999999995,277.79999999999995
7,15965,4,201111,1,30.5,113.25,211.40999999999997,845.6399999999999
7,16903,1,201111,1,60.0,262.0,373.24,373.24
3,14068,1,201101,11,24.0,73.0,265.85,265.85
0,17527,4,201110,2,11.5,116.0,224.7025,898.81
0,13000,3,201108,4,10.333333333333334,126.33333333333333,178.28333333333333,534.85
0,18265,2,201109,3,23.0,155.5,400.75500000000005,801.5100000000001
7,15480,1,201108,4,45.0,303.0,905.5,905.5
3,13973,1,201102,10,11.0,109.0,264.7,264.7
0,15260,7,201108,4,10.857142857142858,123.0,254.3957142857143,1780.77
0,18226,11,201110,2,22.0,315.09090909090907,475.2772727272728,5228.050000000001
6,17381,29,201112,0,3.7586206896551726,884.448275862069,699.1589655172414,20275.61
0,17155,2,201111,1,10.0,121.0,125.85,251.7
6,14057,17,201111,1,16.294117647058822,276.94117647058823,361.6117647058824,6147.4000000000015
7,12644,1,201108,4,31.0,325.0,477.9100000000001,477.9100000000001
3,17536,1,201106,6,3.0,6.0,76.5,76.5
7,15076,1,201106,6,49.0,571.0,880.8500000000004,880.8500000000004
0,15206,4,201111,1,2.25,40.5,105.07499999999999,420.29999999999995
0,17737,2,201111,1,5.0,54.0,84.12,168.24
0,15299,6,201110,2,1.0,491.1666666666667,651.1683333333334,3907.01
3,14041,1,201103,9,21.0,94.0,141.41,141.41
3,13682,1,201106,6,3.0,10.0,59.5,59.5
0,17079,1,201109,3,2.0,24.0,118.80000000000001,118.80000000000001
0,14772,1,201108,4,9.0,82.0,139.26,139.26
3,14130,1,201101,11,67.0,258.0,483.85999999999996,483.85999999999996
0,14408,7,201111,1,15.285714285714286,230.85714285714286,372.3614285714285,2606.5299999999997
3,14816,1,201105,7,4.0,5.0,271.85,271.85
0,13298,1,201112,0,2.0,96.0,360.0,360.0
0,15748,1,201110,2,21.0,51.0,149.30999999999995,149.30999999999995
0,14690,2,201110,2,25.0,85.0,185.85,371.7
6,16626,17,201112,0,10.529411764705882,158.23529411764707,259.59411764705885,4413.1
0,13390,1,201109,3,13.0,224.0,544.0799999999999,544.0799999999999
0,12596,2,201110,2,12.5,234.0,225.135,450.27
2,16360,6,201112,0,109.83333333333333,355.6666666666667,572.4716666666667,3434.83
7,15549,3,201109,3,37.666666666666664,228.33333333333334,550.67,1652.0099999999998
0,17785,1,201110,2,13.0,67.0,131.94000000000003,131.94000000000003
0,15863,2,201111,1,9.0,9.5,34.42,68.84
3,17923,1,201103,9,1.0,50.0,207.50000000000003,207.50000000000003
0,18127,3,201111,1,15.666666666666666,62.666666666666664,116.24333333333334,348.73
7,14657,4,201111,1,31.25,116.25,209.56749999999994,838.2699999999998
0,16206,4,201110,2,15.75,68.0,134.265,537.06
0,13255,2,201111,1,6.5,88.5,199.755,399.51
0,16209,5,201109,3,9.2,235.8,452.524,2262.62
0,13824,5,201111,1,9.2,153.6,339.7879999999999,1698.9399999999996
0,17817,3,201112,0,11.0,22.333333333333332,129.22666666666666,387.67999999999995
3,16943,3,201105,7,11.0,48.333333333333336,272.24333333333334,816.73
0,17988,7,201111,1,5.285714285714286,6.0,27.310000000000002,191.17000000000002
3,17391,2,201106,6,1.5,240.0,254.4,508.8
7,15066,1,201110,2,39.0,296.0,833.2400000000001,833.2400000000001
0,13748,5,201109,3,5.6,87.8,189.64999999999998,948.2499999999999
0,17894,8,201109,3,24.0,50.375,139.92375,1119.39
7,15725,1,201111,1,32.0,221.0,415.2500000000001,415.2500000000001
0,16040,3,201110,2,21.666666666666668,228.0,437.84999999999997,1313.55
0,15550,4,201112,0,15.25,73.75,143.9075,575.63
0,16344,1,201107,5,2.0,18.0,101.10000000000001,101.10000000000001
7,15025,1,201111,1,72.0,189.0,377.01,377.01
7,12876,2,201110,2,41.5,965.0,1026.5100000000002,2053.0200000000004
0,12507,2,201107,5,9.5,442.5,503.03,1006.06
7,15891,1,201104,8,61.0,441.0,521.9699999999999,521.9699999999999
7,14844,4,201110,2,32.5,458.25,797.4525000000001,3189.8100000000004
0,15527,8,201111,1,20.375,124.0,303.7225,2429.78
3,14536,1,201103,9,19.0,40.0,171.8,171.8
3,14803,3,201106,6,14.666666666666666,123.33333333333333,281.84999999999997,845.55
3,15733,1,201103,9,10.0,62.0,162.3,162.3
0,15243,1,201109,3,22.0,185.0,316.68,316.68
0,12522,2,201110,2,5.0,96.0,78.36,156.72
6,14060,19,201112,0,10.578947368421053,282.8421052631579,322.91473684210524,6135.379999999999
7,15545,2,201110,2,40.5,81.5,146.36,292.72
0,13376,3,201109,3,16.666666666666668,163.33333333333334,289.92,869.76
6,16746,18,201112,0,24.944444444444443,259.1666666666667,372.0922222222223,6697.660000000001
3,15918,2,201106,6,20.0,76.5,167.11499999999998,334.22999999999996
3,13551,1,201101,11,4.0,12.0,91.80000000000001,91.80000000000001
7,13186,3,201110,2,26.333333333333332,273.3333333333333,525.2966666666666,1575.8899999999999
0,17006,4,201112,0,11.0,68.0,195.445,781.78
0,14314,1,201108,4,8.0,296.0,120.0,120.0
3,13740,1,201104,8,23.0,425.0,350.75,350.75
3,12690,1,201105,7,15.0,103.0,335.00999999999993,335.00999999999993
3,17746,1,201104,8,6.0,29.0,110.25000000000001,110.25000000000001
0,16212,2,201111,1,20.5,122.0,345.16999999999996,690.3399999999999
7,15356,10,201111,1,51.9,167.3,276.65,2766.5
7,12669,2,201107,5,49.0,552.0,713.8650000000001,1427.7300000000002
3,14237,1,201100,12,9.0,38.0,161.00000000000003,161.00000000000003
0,18005,2,201112,0,30.0,46.5,124.86,249.72
0,12794,2,201110,2,22.5,296.0,430.20500000000004,860.4100000000001
2,13952,2,201105,7,68.0,715.0,1625.5349999999999,3251.0699999999997
6,16722,13,201111,1,17.23076923076923,383.9230769230769,362.6392307692308,4714.31
0,13492,3,201107,5,16.666666666666668,136.0,423.2799999999999,1269.8399999999997
7,16026,1,201110,2,32.0,243.0,236.09000000000006,236.09000000000006
0,12628,3,201112,0,12.666666666666666,148.33333333333334,244.15333333333334,732.46
0,14218,1,201110,2,12.0,160.0,169.48000000000002,169.48000000000002
7,16602,1,201111,1,28.0,324.0,513.0799999999999,513.0799999999999
3,15319,1,201103,9,16.0,175.0,204.5,204.5
0,13037,3,201107,5,16.0,143.66666666666666,293.69,881.0699999999999
3,16063,1,201103,9,23.0,262.0,335.32000000000005,335.32000000000005
0,13927,1,201109,3,21.0,214.0,348.99,348.99
0,14214,5,201111,1,13.4,150.2,200.87599999999998,1004.3799999999999
7,16368,2,201112,0,38.0,130.0,248.71499999999997,497.42999999999995
0,17612,6,201110,2,22.0,300.3333333333333,334.7583333333334,2008.5500000000002
0,15621,4,201112,0,3.75,119.25,303.5175,1214.07
0,15263,1,201108,4,12.0,89.0,156.50999999999996,156.50999999999996
3,13226,1,201103,9,16.0,80.0,108.21000000000001,108.21000000000001
0,18013,2,201107,5,15.5,142.5,93.64500000000002,187.29000000000005
0,14239,11,201110,2,10.181818181818182,90.27272727272727,216.44090909090912,2380.8500000000004
7,16244,2,201105,7,45.5,427.5,761.3749999999998,1522.7499999999995
7,12653,2,201107,5,21.5,459.5,1104.925,2209.85
0,16454,1,201110,2,1.0,2.0,5.9,5.9
3,14009,2,201105,7,21.0,182.5,347.80499999999995,695.6099999999999
3,13185,1,201103,9,1.0,12.0,71.4,71.4
3,15090,1,201102,10,23.0,208.0,381.32000000000005,381.32000000000005
0,15031,4,201112,0,27.75,100.25,167.035,668.14
3,12857,2,201105,7,23.0,171.5,553.2,1106.4
3,16471,1,201103,9,13.0,141.0,223.95,223.95
2,15721,1,201111,1,91.0,409.0,507.0799999999998,507.0799999999998
0,17679,2,201110,2,15.0,364.5,996.0550000000003,1992.1100000000006
0,15348,1,201109,3,9.0,84.0,158.03999999999996,158.03999999999996
3,12574,1,201101,11,10.0,59.0,182.45000000000002,182.45000000000002
7,13868,2,201112,0,16.5,982.0,1596.27,3192.54
7,12739,1,201109,3,37.0,485.0,975.5400000000001,975.5400000000001
3,15510,1,201101,11,1.0,2.0,250.0,250.0
0,13266,12,201111,1,15.333333333333334,364.0833333333333,315.8908333333333,3790.69
2,12409,2,201109,3,54.0,2775.0,5533.860000000001,11067.720000000001
3,12945,1,201102,10,23.0,165.0,462.95000000000005,462.95000000000005
6,16700,13,201112,0,23.615384615384617,309.46153846153845,389.52307692307687,5063.799999999999
6,15804,13,201112,0,19.923076923076923,195.0,298.9792307692308,3886.7300000000005
0,15785,5,201111,1,16.6,322.4,465.794,2328.97
0,15026,3,201109,3,20.0,75.0,154.73333333333335,464.20000000000005
0,12895,2,201110,2,10.5,103.0,177.89999999999998,355.79999999999995
0,17557,3,201111,1,11.333333333333334,102.0,180.48666666666668,541.46
7,14711,11,201111,1,32.27272727272727,87.81818181818181,258.0181818181818,2838.2
0,16803,1,201110,2,24.0,245.0,332.29999999999995,332.29999999999995
2,17052,1,201111,1,92.0,261.0,413.75000000000006,413.75000000000006
7,14597,2,201111,1,27.5,288.5,441.5750000000001,883.1500000000002
0,14768,2,201111,1,2.0,17.0,69.75,139.5
0,14053,2,201108,4,2.0,107.5,130.125,260.25
2,16788,2,201108,4,77.0,155.0,297.9150000000001,595.8300000000002
3,17230,8,201103,9,8.375,194.375,434.52125,3476.17
0,15611,11,201111,1,3.727272727272727,45.63636363636363,142.76818181818183,1570.45
0,14958,3,201107,5,14.0,43.0,166.55999999999997,499.67999999999995
0,18277,1,201110,2,8.0,68.0,110.38,110.38
0,14987,2,201111,1,2.0,64.0,163.2,326.4
0,15128,4,201110,2,25.25,334.25,362.87499999999994,1451.4999999999998
7,14044,4,201111,1,52.25,77.0,163.205,652.82
7,15795,1,201107,5,42.0,581.0,610.0100000000001,610.0100000000001
7,18110,1,201111,1,44.0,80.0,209.0,209.0
3,16282,1,201101,11,11.0,114.0,168.3,168.3
0,14126,3,201112,0,4.666666666666667,152.66666666666666,214.54333333333332,643.63
0,15018,3,201111,1,10.0,62.666666666666664,152.08666666666667,456.26
0,17206,1,201110,2,7.0,76.0,204.24,204.24
0,14341,8,201110,2,16.0,175.125,270.7975,2166.38
7,16951,2,201107,5,42.5,653.0,631.3750000000005,1262.750000000001
0,16112,4,201107,5,4.0,143.5,48.935,195.74
0,15619,1,201111,1,3.0,136.0,336.40000000000003,336.40000000000003
0,18154,2,201112,0,10.5,127.5,199.595,399.19
0,16136,3,201110,2,12.333333333333334,146.66666666666666,236.46000000000004,709.3800000000001
3,13008,1,201101,11,14.0,175.0,229.47000000000003,229.47000000000003
7,17248,1,201108,4,69.0,213.0,318.65000000000003,318.65000000000003
0,16450,1,201107,5,11.0,200.0,311.92,311.92
3,16202,1,201100,12,18.0,191.0,365.27000000000004,365.27000000000004
0,14427,2,201110,2,8.5,114.0,181.67000000000002,363.34000000000003
3,15415,1,201101,11,48.0,575.0,572.8099999999998,572.8099999999998
6,17377,20,201111,1,20.9,103.8,205.046,4100.92
6,13078,26,201112,0,13.653846153846153,215.92307692307693,484.16384615384607,12588.259999999998
3,17138,1,201103,9,24.0,126.0,380.5,380.5
2,17597,1,201105,7,55.0,1176.0,2044.3700000000003,2044.3700000000003
0,12436,1,201109,3,15.0,209.0,429.01000000000005,429.01000000000005
0,13799,2,201108,4,19.5,201.0,344.42999999999995,688.8599999999999
0,16385,3,201110,2,19.666666666666668,87.0,185.2966666666667,555.8900000000001
0,16350,4,201111,1,14.25,136.25,279.11749999999995,1116.4699999999998
0,17329,2,201111,1,16.5,71.0,261.555,523.11
0,17549,2,201111,1,3.0,105.0,74.42999999999999,148.85999999999999
7,16869,4,201111,1,32.0,146.25,206.355,825.42
3,18010,1,201103,9,14.0,60.0,174.79999999999998,174.79999999999998
7,18200,1,201108,4,32.0,111.0,163.8,163.8
6,16701,13,201112,0,11.0,489.3076923076923,408.97692307692313,5316.700000000001
0,13846,3,201111,1,18.333333333333332,129.33333333333334,288.3533333333334,865.0600000000002
0,14691,5,201111,1,14.2,141.4,422.866,2114.33
0,14765,3,201111,1,13.0,45.0,84.70333333333333,254.10999999999999
3,17060,1,201103,9,5.0,216.0,234.24,234.24
0,12403,1,201110,2,4.0,94.0,391.7,391.7
3,16644,2,201106,6,31.0,413.0,416.8899999999999,833.7799999999997
3,13262,1,201103,9,11.0,125.0,200.29000000000002,200.29000000000002
0,17898,2,201109,3,14.0,95.0,76.02999999999999,152.05999999999997
7,15532,4,201111,1,62.5,128.25,381.33249999999987,1525.3299999999995
0,16394,5,201110,2,16.4,518.4,306.028,1530.14
3,13370,1,201100,12,38.0,341.0,737.8700000000002,737.8700000000002
