cluster_k,CustomerID,InvoiceNumberYear,LastInvoiceMonth,LastInvoiceMonthNb,MeanLinesPerInvoice,MeanQuantityPerInvoice,MeanAmountPerInvoice,TotalAmountSpent
7,16883,2,201106,6,19.0,52.0,138.365,276.73
0,16884,2,201111,1,13.0,160.0,214.92000000000002,429.84000000000003
6,16885,3,201111,1,33.666666666666664,61.333333333333336,157.17,471.51
0,16887,1,201111,1,37.0,157.0,194.88,194.88
1,16889,3,201105,7,45.0,308.3333333333333,526.2233333333334,1578.67
6,16891,5,201112,0,40.6,56.6,161.93999999999997,809.6999999999998
6,16892,5,201112,0,19.8,47.8,105.10799999999999,525.54
7,16893,1,201100,12,45.0,62.0,145.93000000000004,145.93000000000004
2,16895,1,201110,2,69.0,102.0,219.13999999999996,219.13999999999996
7,16897,1,201101,11,30.0,58.0,213.03000000000006,213.03000000000006
2,16898,3,201111,1,54.0,139.66666666666666,169.6033333333334,508.81000000000023
3,16899,6,201112,0,20.833333333333332,87.0,213.59333333333333,1281.56
6,16900,3,201111,1,26.0,277.3333333333333,294.05333333333346,882.1600000000003
2,16903,1,201111,1,60.0,262.0,373.24,373.24
6,16906,4,201109,3,23.25,70.25,144.9425,579.77
3,16907,5,201111,1,30.2,59.6,196.32999999999998,981.65
4,16909,1,201109,3,17.0,434.0,364.14000000000004,364.14000000000004
3,16910,8,201112,0,68.375,110.75,188.7575,1510.06
7,16913,1,201102,10,8.0,82.0,113.44000000000001,113.44000000000001
0,16914,1,201111,1,38.0,121.0,208.45999999999995,208.45999999999995
6,16915,6,201111,1,9.5,22.0,103.61333333333333,621.68
2,16916,2,201111,1,71.5,220.0,288.12999999999994,576.2599999999999
7,16917,1,201103,9,9.0,232.0,391.5200000000001,391.5200000000001
3,16918,5,201110,2,25.2,141.6,208.66799999999998,1043.34
2,16921,1,201110,2,60.0,171.0,169.79000000000005,169.79000000000005
6,16924,3,201111,1,26.666666666666668,161.66666666666666,260.25,780.75
7,16926,1,201100,12,14.0,35.0,230.25000000000003,230.25000000000003
6,16927,3,201108,4,2.0,331.0,181.01666666666665,543.05
3,16929,7,201112,0,11.0,132.71428571428572,185.0557142857143,1295.39
6,16930,3,201111,1,18.0,113.66666666666667,126.85000000000004,380.5500000000001
2,16932,1,201110,2,53.0,87.0,161.94,161.94
4,16933,2,201112,0,21.5,142.5,279.14000000000004,558.2800000000001
1,16934,2,201110,2,31.0,199.5,475.4649999999999,950.9299999999998
2,16936,1,201111,1,57.0,173.0,262.68,262.68
6,16943,3,201105,7,11.0,48.333333333333336,272.24333333333334,816.73
7,16947,1,201104,8,21.0,312.0,406.48000000000013,406.48000000000013
6,16948,3,201107,5,6.333333333333333,538.0,145.0066666666667,435.02000000000004
3,16949,6,201112,0,10.0,131.83333333333334,214.37833333333336,1286.2700000000002
1,16950,3,201110,2,14.0,214.66666666666666,392.8533333333333,1178.56
5,16951,2,201107,5,42.5,653.0,631.3750000000005,1262.750000000001
0,16952,2,201108,4,8.0,46.0,83.805,167.61
0,16953,1,201111,1,1.0,10.0,20.8,20.8
6,16955,4,201106,6,6.0,61.5,123.4175,493.67
4,16956,1,201111,1,16.0,114.0,308.74,308.74
7,16957,2,201104,8,8.0,86.0,208.32,416.64
0,16959,1,201109,3,7.0,49.0,117.35000000000001,117.35000000000001
6,16960,3,201111,1,33.333333333333336,100.33333333333333,168.36666666666667,505.1
0,16961,1,201108,4,14.0,125.0,234.17,234.17
7,16963,1,201106,6,7.0,35.0,110.55000000000001,110.55000000000001
7,16965,1,201104,8,25.0,243.0,192.06999999999996,192.06999999999996
7,16967,1,201106,6,21.0,333.0,319.0199999999999,319.0199999999999
0,16968,2,201112,0,15.5,163.0,219.71500000000003,439.43000000000006
6,16969,3,201110,2,14.0,272.0,216.80333333333328,650.4099999999999
4,16971,1,201111,1,41.0,72.0,357.20999999999987,357.20999999999987
7,16976,1,201103,9,2.0,88.0,251.51999999999998,251.51999999999998
4,16978,1,201109,3,39.0,166.0,344.33,344.33
5,16980,2,201103,9,43.5,394.0,539.4800000000001,1078.9600000000003
4,16982,1,201110,2,22.0,182.0,384.06,384.06
0,16988,1,201112,0,7.0,43.0,126.12,126.12
3,16989,6,201112,0,2.0,205.5,188.875,1133.25
7,16990,1,201105,7,1.0,100.0,179.0,179.0
3,16992,5,201111,1,18.6,172.0,322.86199999999997,1614.31
3,16996,6,201111,1,6.0,89.66666666666667,239.87666666666667,1439.26
7,16997,3,201102,10,4.0,120.0,234.0,702.0
0,16998,3,201107,5,1.0,24.666666666666668,95.83333333333333,287.5
0,16999,2,201111,1,11.5,147.0,242.41,484.82
1,17002,3,201109,3,16.333333333333332,226.33333333333334,497.9100000000001,1493.7300000000002
1,17004,2,201110,2,22.0,409.5,706.4699999999998,1412.9399999999996
6,17006,4,201112,0,11.0,68.0,195.445,781.78
3,17007,6,201110,2,8.666666666666666,99.5,148.3216666666667,889.9300000000001
0,17010,1,201111,1,11.0,118.0,195.36,195.36
0,17011,1,201111,1,15.0,186.0,270.90000000000003,270.90000000000003
6,17014,3,201112,0,24.666666666666668,81.66666666666667,195.44333333333336,586.33
1,17018,2,201110,2,8.0,88.0,460.05,920.1
1,17019,4,201111,1,58.5,206.75,318.15250000000003,1272.6100000000001
0,17022,1,201111,1,7.0,108.0,71.0,71.0
0,17024,3,201110,2,1.0,23.0,31.95,95.85
0,17025,3,201110,2,3.0,78.33333333333333,119.25666666666666,357.77
0,17026,2,201106,6,2.0,48.5,77.41499999999999,154.82999999999998
3,17027,6,201109,3,25.166666666666668,69.16666666666667,141.43166666666664,848.5899999999998
4,17029,2,201108,4,1.0,200.0,358.0,716.0
0,17030,1,201110,2,11.0,146.0,146.87,146.87
0,17031,2,201111,1,11.0,117.5,190.175,380.35
1,17033,3,201109,3,9.333333333333334,250.0,343.37999999999994,1030.1399999999999
6,17034,3,201111,1,10.0,136.66666666666666,248.50666666666666,745.52
7,17035,2,201104,8,12.5,101.0,199.14000000000004,398.2800000000001
5,17037,1,201109,3,75.0,656.0,1267.3199999999997,1267.3199999999997
0,17038,1,201111,1,22.0,28.0,112.40000000000003,112.40000000000003
4,17040,1,201107,5,15.0,181.0,449.7299999999999,449.7299999999999
1,17041,3,201111,1,23.0,315.6666666666667,355.25666666666666,1065.77
3,17042,5,201112,0,19.6,198.8,208.87599999999998,1044.3799999999999
5,17044,1,201111,1,6.0,504.0,948.48,948.48
0,17045,3,201108,4,7.333333333333333,35.333333333333336,113.14666666666665,339.43999999999994
4,17046,1,201107,5,22.0,510.0,642.0199999999999,642.0199999999999
1,17047,3,201109,3,21.666666666666668,177.66666666666666,366.96666666666664,1100.8999999999999
6,17048,3,201108,4,14.0,161.33333333333334,295.1333333333334,885.4000000000001
7,17051,1,201105,7,43.0,184.0,247.14,247.14
2,17052,1,201111,1,92.0,261.0,413.75000000000006,413.75000000000006
4,17053,1,201108,4,13.0,122.0,498.47999999999996,498.47999999999996
3,17054,5,201111,1,16.6,160.8,271.26599999999996,1356.33
1,17058,3,201109,3,20.666666666666668,197.33333333333334,393.2966666666667,1179.89
7,17060,1,201103,9,5.0,216.0,234.24,234.24
7,17062,4,201101,11,17.25,104.5,133.33249999999998,533.3299999999999
3,17063,7,201111,1,11.0,109.42857142857143,205.16285714285718,1436.1400000000003
6,17064,3,201110,2,20.666666666666668,106.0,286.45,859.35
2,17070,1,201108,4,64.0,133.0,312.13999999999993,312.13999999999993
1,17073,4,201111,1,43.25,189.5,361.2099999999999,1444.8399999999997
6,17075,4,201111,1,18.5,72.25,203.44249999999997,813.7699999999999
6,17076,3,201111,1,8.333333333333334,98.33333333333333,280.35999999999996,841.0799999999999
0,17078,2,201111,1,13.5,391.0,187.93000000000004,375.86000000000007
0,17079,1,201109,3,2.0,24.0,118.80000000000001,118.80000000000001
0,17080,2,201111,1,4.0,83.0,143.81,287.62
0,17081,2,201111,1,32.0,39.0,145.07999999999998,290.15999999999997
1,17083,3,201108,4,17.333333333333332,257.3333333333333,468.59333333333325,1405.7799999999997
1,17085,5,201108,4,37.2,157.0,311.34000000000003,1556.7
7,17094,1,201101,11,14.0,152.0,301.99999999999994,301.99999999999994
1,17095,3,201111,1,24.666666666666668,206.0,441.3866666666666,1324.1599999999999
6,17096,4,201111,1,12.0,84.75,255.53249999999997,1022.1299999999999
3,17097,8,201112,0,26.125,57.125,117.24000000000004,937.9200000000003
1,17100,2,201111,1,32.5,400.0,485.87,971.74
7,17102,1,201103,9,1.0,2.0,25.5,25.5
2,17105,2,201107,5,45.0,346.5,332.89,665.78
3,17109,6,201111,1,19.5,98.16666666666667,147.50666666666666,885.04
7,17110,1,201106,6,12.0,50.0,163.29999999999998,163.29999999999998
4,17111,1,201110,2,30.0,302.0,248.60999999999999,248.60999999999999
3,17114,8,201112,0,14.875,26.25,93.4025,747.22
6,17115,3,201112,0,12.666666666666666,123.66666666666667,274.91666666666674,824.7500000000002
7,17117,1,201102,10,9.0,68.0,116.19999999999997,116.19999999999997
7,17118,1,201101,11,10.0,154.0,157.02,157.02
4,17119,2,201112,0,17.5,167.0,303.455,606.91
7,17120,1,201104,8,18.0,120.0,307.46,307.46
0,17122,1,201108,4,7.0,80.0,138.32,138.32
4,17123,1,201107,5,9.0,246.0,345.29999999999995,345.29999999999995
4,17124,1,201106,6,32.0,130.0,298.89000000000004,298.89000000000004
4,17125,1,201110,2,40.0,291.0,259.34999999999997,259.34999999999997
3,17126,5,201107,5,52.0,158.4,200.95000000000002,1004.7500000000001
7,17128,1,201101,11,14.0,76.0,157.09,157.09
0,17134,2,201108,4,12.0,51.0,212.49999999999997,424.99999999999994
3,17135,7,201111,1,7.428571428571429,174.85714285714286,162.81857142857143,1139.73
7,17138,1,201103,9,24.0,126.0,380.5,380.5
7,17140,1,201104,8,20.0,302.0,465.32,465.32
4,17142,1,201104,8,15.0,81.0,579.0,579.0
1,17144,2,201112,0,24.0,241.5,492.28499999999997,984.5699999999999
6,17146,3,201108,4,11.666666666666666,70.66666666666667,249.9266666666667,749.7800000000001
0,17148,1,201110,2,9.0,82.0,124.88,124.88
1,17152,2,201105,7,6.0,238.5,735.75,1471.5
0,17153,1,201111,1,14.0,104.0,213.77999999999997,213.77999999999997
4,17154,1,201109,3,23.0,490.0,329.34000000000003,329.34000000000003
0,17155,2,201111,1,10.0,121.0,125.85,251.7
0,17157,2,201112,0,6.5,86.0,159.5,319.0
1,17158,3,201111,1,22.333333333333332,259.3333333333333,422.3233333333333,1266.97
1,17159,3,201111,1,33.666666666666664,370.3333333333333,512.96,1538.88
0,17163,2,201111,1,2.5,33.0,146.55,293.1
7,17165,1,201102,10,10.0,100.0,158.68,158.68
0,17166,2,201111,1,6.0,39.0,103.16999999999999,206.33999999999997
4,17169,2,201110,2,27.0,263.0,417.89,835.78
7,17171,1,201102,10,16.0,185.0,224.90999999999997,224.90999999999997
4,17172,1,201109,3,15.0,480.0,317.76,317.76
7,17174,1,201105,7,4.0,41.0,59.9,59.9
1,17175,4,201110,2,15.75,216.5,360.9225,1443.69
7,17176,1,201105,7,15.0,170.0,306.13,306.13
6,17179,3,201106,6,26.666666666666668,96.66666666666667,237.26333333333332,711.79
6,17180,4,201110,2,31.75,170.5,195.82,783.28
0,17181,2,201110,2,11.5,120.5,119.96,239.92
0,17186,2,201110,2,1.0,100.0,72.0,144.0
7,17187,1,201104,8,10.0,144.0,203.95,203.95
0,17189,2,201108,4,30.5,113.5,192.2,384.4
0,17190,1,201110,2,18.0,160.0,249.74,249.74
7,17194,1,201100,12,25.0,112.0,226.78000000000003,226.78000000000003
5,17197,1,201111,1,29.0,191.0,1013.01,1013.01
6,17198,3,201111,1,32.0,119.0,230.73999999999998,692.2199999999999
4,17201,1,201110,2,40.0,268.0,342.63,342.63
1,17204,4,201106,6,13.75,160.5,383.79,1535.16
4,17205,1,201110,2,13.0,884.0,384.08,384.08
0,17206,1,201110,2,7.0,76.0,204.24,204.24
7,17212,1,201103,9,4.0,147.0,226.85,226.85
3,17214,6,201110,2,17.0,45.833333333333336,164.02,984.1200000000001
7,17217,1,201104,8,9.0,24.0,113.5,113.5
0,17219,1,201111,1,25.0,89.0,114.23,114.23
0,17221,2,201112,0,31.5,144.0,167.565,335.13
4,17222,1,201110,2,28.0,128.0,354.15,354.15
7,17223,2,201102,10,24.0,55.5,195.895,391.79
7,17226,1,201102,10,21.0,406.0,393.48999999999995,393.48999999999995
3,17227,6,201111,1,7.833333333333333,123.5,156.55333333333334,939.32
0,17229,2,201109,3,23.5,92.5,159.38,318.76
0,17232,2,201112,0,18.0,101.5,210.76000000000002,421.52000000000004
0,17233,1,201111,1,25.0,131.0,190.88,190.88
7,17234,1,201106,6,14.0,55.0,149.89,149.89
4,17235,2,201111,1,14.5,112.0,275.03,550.06
3,17236,6,201111,1,17.5,79.0,152.6883333333333,916.1299999999999
0,17237,2,201111,1,9.5,52.5,157.345,314.69
7,17239,1,201101,11,15.0,150.0,382.50000000000006,382.50000000000006
1,17242,2,201108,4,20.0,305.5,567.52,1135.04
5,17244,1,201110,2,31.0,616.0,954.8999999999997,954.8999999999997
7,17245,1,201105,7,9.0,75.0,171.45,171.45
2,17247,1,201111,1,55.0,106.0,282.18999999999994,282.18999999999994
2,17248,1,201108,4,69.0,213.0,318.65000000000003,318.65000000000003
0,17250,2,201112,0,28.5,84.0,192.26000000000002,384.52000000000004
7,17251,1,201100,12,39.0,110.0,283.28,283.28
2,17252,2,201108,4,43.5,96.5,176.92999999999995,353.8599999999999
0,17253,1,201111,1,18.0,43.0,178.26,178.26
2,17254,2,201112,0,56.0,126.0,136.22000000000003,272.44000000000005
0,17255,2,201110,2,39.0,116.0,149.205,298.41
0,17256,2,201108,4,8.0,70.5,120.0,240.0
2,17259,2,201107,5,62.0,205.0,301.685,603.37
3,17262,5,201110,2,2.4,73.4,250.67200000000003,1253.3600000000001
7,17263,1,201105,7,23.0,36.0,63.440000000000005,63.440000000000005
2,17265,2,201107,5,63.5,197.0,281.44999999999993,562.8999999999999
6,17266,3,201112,0,26.666666666666668,53.666666666666664,103.54666666666668,310.64000000000004
0,17267,2,201108,4,19.0,79.5,158.80999999999997,317.61999999999995
6,17268,4,201108,4,1.5,211.0,190.91,763.64
0,17274,1,201111,1,27.0,79.0,111.98000000000002,111.98000000000002
1,17277,2,201104,8,34.5,215.0,532.6750000000001,1065.3500000000001
7,17278,1,201104,8,15.0,179.0,246.04000000000008,246.04000000000008
0,17279,1,201110,2,9.0,48.0,187.82999999999998,187.82999999999998
0,17286,1,201111,1,45.0,118.0,153.92000000000004,153.92000000000004
3,17287,7,201111,1,17.714285714285715,79.85714285714286,152.01571428571427,1064.11
3,17288,7,201111,1,20.285714285714285,171.85714285714286,202.81857142857143,1419.73
1,17289,3,201111,1,37.0,173.33333333333334,314.80333333333334,944.41
2,17290,2,201112,0,51.0,202.0,262.61999999999995,525.2399999999999
7,17291,1,201102,10,1.0,72.0,550.8000000000001,550.8000000000001
6,17295,3,201111,1,23.0,98.0,185.64999999999998,556.9499999999999
2,17297,1,201111,1,51.0,67.0,131.78000000000006,131.78000000000006
4,17298,2,201108,4,15.0,193.5,249.21000000000004,498.4200000000001
6,17299,4,201111,1,14.25,169.5,167.27749999999997,669.1099999999999
2,17301,1,201111,1,66.0,149.0,197.6300000000001,197.6300000000001
3,17302,5,201111,1,15.8,115.0,227.12600000000003,1135.63
7,17303,1,201100,12,53.0,144.0,250.03999999999994,250.03999999999994
0,17309,1,201109,3,12.0,41.0,82.75,82.75
1,17311,2,201109,3,27.5,502.5,692.425,1384.85
6,17312,3,201107,5,4.666666666666667,124.0,214.76666666666665,644.3
1,17320,3,201108,4,24.333333333333332,211.33333333333334,400.20666666666665,1200.62
2,17321,2,201112,0,53.5,186.5,350.42999999999995,700.8599999999999
3,17323,7,201111,1,28.285714285714285,109.85714285714286,130.38857142857145,912.7200000000001
6,17324,4,201111,1,12.5,211.0,247.5575,990.23
7,17325,1,201103,9,6.0,60.0,96.8,96.8
4,17329,2,201111,1,16.5,71.0,261.555,523.11
0,17330,2,201111,1,3.0,60.0,181.95,363.9
0,17331,1,201108,4,1.0,16.0,175.2,175.2
4,17333,1,201109,3,28.0,375.0,494.24999999999994,494.24999999999994
7,17334,2,201102,10,5.5,157.5,153.51000000000002,307.02000000000004
0,17339,2,201109,3,4.5,76.0,121.68,243.36
2,17341,3,201107,5,61.0,163.0,260.4533333333333,781.3599999999999
7,17343,1,201100,12,17.0,56.0,193.63999999999996,193.63999999999996
0,17344,1,201110,2,32.0,66.0,160.56999999999994,160.56999999999994
6,17345,4,201111,1,21.75,86.5,134.435,537.74
0,17347,1,201109,3,1.0,216.0,228.96,228.96
3,17348,5,201111,1,43.0,280.2,231.90400000000005,1159.5200000000002
7,17349,1,201106,6,9.0,112.0,110.75,110.75
1,17350,4,201112,0,17.5,189.75,314.04749999999996,1256.1899999999998
6,17351,3,201111,1,9.0,37.666666666666664,195.71666666666667,587.15
5,17354,1,201110,2,16.0,1006.0,1393.06,1393.06
7,17356,1,201102,10,19.0,166.0,178.21999999999997,178.21999999999997
0,17357,2,201111,1,22.5,76.5,194.06999999999994,388.1399999999999
7,17358,2,201102,10,29.5,101.0,182.92499999999998,365.84999999999997
0,17359,1,201111,1,15.0,161.0,127.85999999999999,127.85999999999999
6,17360,3,201111,1,44.0,111.66666666666667,195.26333333333332,585.79
6,17361,3,201110,2,9.666666666666666,52.333333333333336,162.73333333333335,488.20000000000005
7,17362,2,201104,8,17.5,95.5,156.115,312.23
7,17367,1,201104,8,34.0,150.0,168.4,168.4
3,17368,7,201111,1,13.428571428571429,97.14285714285714,192.78857142857143,1349.52
6,17370,4,201109,3,8.25,135.0,111.545,446.18
6,17371,3,201111,1,29.0,50.666666666666664,141.29666666666665,423.89
3,17372,8,201110,2,31.625,93.625,167.83500000000004,1342.6800000000003
6,17373,4,201110,2,14.25,102.0,161.73,646.92
7,17374,2,201105,7,14.0,42.5,247.88500000000002,495.77000000000004
7,17375,3,201105,7,23.0,122.33333333333333,133.36666666666667,400.1
0,17376,2,201109,3,12.0,43.0,101.6,203.2
2,17379,1,201111,1,83.0,663.0,404.66,404.66
0,17382,1,201110,2,2.0,25.0,65.4,65.4
2,17383,1,201112,0,51.0,150.0,199.29000000000002,199.29000000000002
0,17384,2,201111,1,7.5,44.0,168.2,336.4
2,17385,1,201111,1,47.0,201.0,261.11000000000007,261.11000000000007
4,17387,2,201111,1,39.0,271.0,392.05500000000006,784.1100000000001
1,17388,4,201109,3,3.75,267.0,314.89000000000004,1259.5600000000002
7,17391,2,201106,6,1.5,240.0,254.4,508.8
7,17392,2,201102,10,30.5,159.0,225.95499999999998,451.90999999999997
7,17394,1,201105,7,4.0,241.0,203.86999999999995,203.86999999999995
2,17397,2,201111,1,46.0,127.0,348.2049999999999,696.4099999999999
6,17398,3,201108,4,12.666666666666666,103.33333333333333,217.79333333333338,653.3800000000001
4,17403,1,201111,1,33.0,117.0,281.62000000000006,281.62000000000006
1,17405,3,201112,0,27.333333333333332,242.0,343.80333333333334,1031.41
0,17408,1,201106,6,2.0,3.0,32.65,32.65
4,17409,2,201106,6,6.5,52.5,385.92500000000007,771.8500000000001
3,17410,5,201111,1,12.8,123.2,242.94400000000002,1214.72
6,17411,3,201111,1,13.666666666666666,102.0,259.6466666666667,778.94
3,17412,7,201112,0,9.428571428571429,105.42857142857143,179.72285714285712,1258.06
4,17414,2,201110,2,3.0,1050.0,389.0,778.0
4,17415,1,201109,3,14.0,114.0,507.8399999999999,507.8399999999999
0,17418,2,201110,2,15.0,144.5,231.73000000000002,463.46000000000004
6,17420,3,201110,2,10.0,88.33333333333333,199.60999999999999,598.8299999999999
4,17423,2,201110,2,13.0,229.5,349.20500000000004,698.4100000000001
4,17425,2,201111,1,21.5,203.5,379.58499999999975,759.1699999999995
0,17427,1,201109,3,2.0,34.0,100.8,100.8
6,17429,3,201108,4,13.0,208.0,174.97333333333336,524.9200000000001
0,17430,2,201111,1,7.0,95.0,132.88,265.76
7,17431,1,201101,11,43.0,292.0,403.30000000000007,403.30000000000007
0,17432,2,201111,1,24.0,103.5,182.88,365.76
2,17433,1,201109,3,54.0,185.0,303.16,303.16
0,17436,2,201112,0,4.5,45.0,108.14999999999999,216.29999999999998
7,17438,1,201103,9,17.0,103.0,388.45000000000005,388.45000000000005
0,17440,3,201107,5,1.6666666666666667,82.0,62.13999999999999,186.42
4,17443,1,201105,7,1.0,504.0,534.24,534.24
0,17446,2,201106,6,4.5,99.0,60.45,120.9
4,17447,2,201110,2,18.0,221.5,270.765,541.53
0,17453,2,201111,1,9.5,109.5,243.35999999999999,486.71999999999997
6,17454,4,201105,7,15.25,60.75,129.3825,517.53
7,17455,1,201105,7,8.0,66.0,131.7,131.7
7,17456,1,201100,12,17.0,222.0,249.85999999999999,249.85999999999999
2,17458,1,201111,1,54.0,170.0,316.49999999999994,316.49999999999994
2,17459,2,201110,2,55.5,268.5,328.65,657.3
6,17460,6,201109,3,3.6666666666666665,29.5,77.09666666666668,462.58000000000004
6,17461,3,201111,1,37.0,266.3333333333333,252.4866666666666,757.4599999999998
4,17462,2,201110,2,13.5,113.5,337.845,675.69
0,17464,1,201107,5,9.0,220.0,289.96000000000004,289.96000000000004
4,17466,2,201111,1,20.5,153.0,381.64,763.28
0,17468,2,201111,1,2.5,58.0,68.5,137.0
3,17470,5,201110,2,15.6,335.0,225.01399999999998,1125.07
2,17472,3,201106,6,60.333333333333336,154.0,236.76333333333332,710.29
0,17475,1,201109,3,14.0,178.0,194.36999999999995,194.36999999999995
4,17480,1,201109,3,29.0,338.0,511.82,511.82
1,17481,4,201112,0,20.5,265.25,313.89750000000004,1255.5900000000001
6,17483,3,201110,2,7.0,63.666666666666664,138.01333333333335,414.04
7,17486,1,201103,9,24.0,191.0,396.87000000000006,396.87000000000006
0,17489,2,201110,2,14.5,214.0,188.32000000000002,376.64000000000004
7,17492,1,201104,8,12.0,155.0,374.57,374.57
0,17495,2,201112,0,13.5,114.5,248.78000000000003,497.56000000000006
7,17496,1,201100,12,10.0,79.0,271.04999999999995,271.04999999999995
0,17498,1,201109,3,17.0,394.0,272.21999999999997,272.21999999999997
5,17499,1,201102,10,40.0,711.0,622.88,622.88
1,17500,3,201111,1,1.6666666666666667,5.666666666666667,379.3333333333333,1138.0
7,17501,2,201105,7,9.0,80.0,144.3,288.6
6,17502,4,201111,1,7.0,94.0,172.27500000000003,689.1000000000001
4,17503,2,201112,0,19.0,243.0,279.48,558.96
1,17505,2,201107,5,26.0,278.0,572.9200000000001,1145.8400000000001
4,17506,1,201109,3,14.0,139.0,302.2,302.2
7,17507,2,201103,9,44.0,179.5,302.78999999999996,605.5799999999999
7,17508,1,201103,9,22.0,289.0,387.31,387.31
4,17510,1,201111,1,20.0,214.0,308.48,308.48
4,17513,1,201109,3,6.0,254.0,513.2,513.2
4,17514,1,201108,4,40.0,135.0,208.65,208.65
6,17515,4,201111,1,21.75,60.75,159.755,639.02
6,17516,5,201111,1,27.4,83.2,153.61600000000004,768.0800000000002
7,17517,1,201102,10,11.0,102.0,153.94,153.94
4,17520,1,201110,2,30.0,365.0,546.8100000000001,546.8100000000001
6,17521,3,201111,1,15.0,173.0,241.06999999999996,723.2099999999999
3,17522,5,201112,0,14.4,204.4,213.23000000000002,1066.15
6,17523,4,201111,1,8.25,218.0,163.185,652.74
7,17524,1,201100,12,6.0,90.0,145.0,145.0
7,17525,1,201100,12,9.0,82.0,422.70000000000005,422.70000000000005
6,17526,4,201112,0,4.25,70.5,229.525,918.1
6,17527,4,201110,2,11.5,116.0,224.7025,898.81
7,17531,1,201106,6,14.0,136.0,296.70000000000005,296.70000000000005
0,17534,1,201110,2,9.0,103.0,223.36,223.36
7,17535,1,201103,9,13.0,136.0,164.39999999999998,164.39999999999998
0,17536,1,201106,6,3.0,6.0,76.5,76.5
1,17537,2,201111,1,37.5,350.0,448.8100000000002,897.6200000000003
0,17538,1,201111,1,9.0,134.0,98.42000000000002,98.42000000000002
4,17540,2,201111,1,12.5,97.0,289.45,578.9
7,17542,1,201103,9,25.0,134.0,170.75,170.75
2,17545,3,201110,2,48.333333333333336,113.66666666666667,215.31999999999994,645.9599999999998
0,17549,2,201111,1,3.0,105.0,74.42999999999999,148.85999999999999
7,17550,3,201105,7,14.0,28.666666666666668,89.05333333333333,267.15999999999997
7,17551,1,201100,12,43.0,150.0,306.84,306.84
6,17552,4,201110,2,12.25,179.75,232.60250000000002,930.4100000000001
5,17553,1,201108,4,2.0,1048.0,1487.6,1487.6
2,17555,2,201111,1,53.0,174.5,241.63,483.26
7,17556,1,201105,7,6.0,101.0,157.9,157.9
6,17557,3,201111,1,11.333333333333334,102.0,180.48666666666668,541.46
6,17560,5,201109,3,5.4,130.2,170.98999999999998,854.9499999999999
2,17561,1,201111,1,46.0,146.0,167.61999999999998,167.61999999999998
3,17562,7,201111,1,8.857142857142858,116.14285714285714,158.19714285714286,1107.38
6,17564,3,201111,1,16.333333333333332,48.666666666666664,151.33666666666667,454.01000000000005
2,17566,2,201112,0,76.0,259.0,450.6049999999999,901.2099999999998
7,17569,1,201101,11,29.0,159.0,344.13999999999993,344.13999999999993
2,17571,4,201110,2,74.5,226.0,374.31500000000005,1497.2600000000002
6,17572,4,201109,3,3.0,23.75,56.6875,226.75
0,17573,3,201111,1,8.0,100.66666666666667,120.96666666666665,362.9
7,17574,1,201104,8,8.0,77.0,185.64999999999998,185.64999999999998
7,17578,1,201105,7,4.0,90.0,124.74,124.74
6,17579,3,201112,0,16.666666666666668,86.0,149.63333333333333,448.9
7,17580,3,201104,8,14.666666666666666,29.0,70.92333333333335,212.77000000000004
7,17582,1,201104,8,29.0,123.0,175.27,175.27
1,17584,2,201112,0,17.0,223.0,613.6499999999999,1227.2999999999997
1,17585,4,201108,4,53.5,417.75,283.2675,1133.07
1,17588,3,201108,4,7.666666666666667,225.33333333333334,413.40000000000003,1240.2
1,17590,3,201112,0,66.66666666666667,275.6666666666667,492.6566666666665,1477.9699999999996
1,17594,2,201109,3,25.0,275.0,496.59000000000003,993.1800000000001
4,17595,2,201111,1,41.5,114.5,194.39499999999998,388.78999999999996
0,17600,1,201111,1,13.0,144.0,161.67000000000002,161.67000000000002
7,17601,1,201104,8,9.0,103.0,116.01,116.01
4,17603,1,201109,3,11.0,74.0,394.72,394.72
7,17604,2,201105,7,31.5,84.5,154.68,309.36
0,17608,2,201111,1,29.5,116.0,96.71000000000004,193.42000000000007
3,17609,5,201110,2,47.0,139.2,220.94399999999996,1104.7199999999998
2,17614,1,201110,2,100.0,238.0,390.0699999999999,390.0699999999999
0,17615,3,201108,4,4.666666666666667,46.666666666666664,109.86666666666667,329.6
6,17616,3,201106,6,1.0,74.66666666666667,190.4,571.2
1,17618,3,201112,0,26.0,110.33333333333333,323.85999999999996,971.5799999999999
2,17619,1,201101,11,77.0,127.0,218.52000000000004,218.52000000000004
0,17620,1,201110,2,4.0,60.0,81.44,81.44
1,17621,3,201111,1,8.666666666666666,171.33333333333334,459.9666666666667,1379.9
4,17623,1,201111,1,33.0,265.0,527.05,527.05
4,17624,2,201111,1,25.0,277.0,421.74,843.48
0,17628,1,201109,3,5.0,79.0,75.75000000000001,75.75000000000001
7,17630,2,201106,6,13.0,79.0,251.79999999999995,503.5999999999999
6,17631,3,201112,0,13.0,111.33333333333333,176.11,528.33
1,17633,4,201111,1,17.25,160.0,327.46000000000004,1309.8400000000001
0,17636,1,201111,1,20.0,182.0,285.56,285.56
4,17637,2,201111,1,17.5,140.0,273.5299999999999,547.0599999999998
7,17639,1,201103,9,7.0,49.0,108.5,108.5
4,17640,1,201109,3,5.0,250.0,621.6600000000001,621.6600000000001
4,17642,2,201108,4,20.0,237.0,356.14500000000004,712.2900000000001
